plant	herbivore	parasitoid
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
LEU	NOCT046	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
GNE	TORT122	0
GNE	TORT122	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PTE	XXXX095	0
DRA	GEOM067	0
GNE	TORT122	0
PRE	URAN009	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT067	0
LEU	NOCT046	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
PRE	CRAM023	0
LEU	NOCT046	0
PRE	CRAM023	0
DRA	TORT040	0
LEU	NOCT046	0
ART	TORT111	0
DRA	TORT040	0
DRA	GEOM067	0
DRA	GEOM067	0
GNE	NOCT054	0
GNE	NOCT054	0
GNE	NOCT054	0
GNE	TORT071	0
PTE	NOCT017	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
PRE	CRAM023	0
PRE	CRAM023	0
PTE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
CAS	GEOM076	0
CAS	GEOM076	0
PTE	NOCT017	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
EUP	XXXX090	0
EUP	XXXX090	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM010	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
EUP	XXXX090	0
EUP	XXXX090	0
GNE	XXXX090	0
PTE	TORT022	0
PTE	TORT022	0
PTE	TORT022	0
PTE	TORT131	0
PTE	TORT131	0
GNE	TORT122	0
GNE	TORT122	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
PTE	NOCT017	0
PTE	NOCT017	0
GNE	NOCT054	0
LEU	NOCT046	0
LEU	NOCT046	0
DRA	GEOM067	0
ART	TORT111	0
ART	TORT111	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
LEU	CRAM011	0
LEU	CRAM011	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	CRAM023	0
DRA	TORT040	0
LEU	NOCT046	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
LEU	CRAM011	0
LEU	CRAM011	0
PTE	NOCT017	0
LEU	CRAM011	0
CAS	GEOM064	0
DRA	TORT040	0
DRA	TORT040	0
PTE	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
ART	TORT111	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	TORT131	0
PTE	XXXX095	0
PRE	CHOR005	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
CAS	GEOM064	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	CHOR005	0
PRE	CHOR005	0
PTE	XXXX095	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	TORT131	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
PRE	URAN009	0
PRE	URAN009	0
PTE	TORT044	0
PRE	URAN011	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	CRAM023	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	URAN011	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
DRA	GEOM069	0
DRA	GEOM069	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
PTE	XXXX090	0
EUP	XXXX090	0
GNE	XXXX090	0
ART	TORT111	0
LEU	CRAM011	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT039	0
EUP	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT039	0
GNE	TORT039	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
GNE	TORT071	0
PRE	PYRA013	0
GNE	TORT039	0
PTE	GEOM051	0
PRE	HYBL001	0
PRE	HYBL001	0
DRA	NOCT049	0
GNE	NOCT054	0
DRA	LYMA015	0
PTE	GEOM023	0
DRA	TORT040	0
DRA	TORT040	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
DRA	GEOM067	0
EUP	XXXX090	0
EUP	XXXX090	0
DRA	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
PTE	TORT044	0
GNE	TORT040	0
GNE	TORT040	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	TORT034	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
DRA	TORT040	0
PRE	URAN009	0
PTE	NOCT017	0
PRE	URAN011	0
PRE	URAN011	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
DRA	TORT040	0
PRE	URAN011	0
DRA	TORT040	0
LEU	CRAM011	0
PRE	GEOM063	0
LEU	CRAM011	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
ART	TORT111	0
GNE	TORT039	0
GNE	TORT039	0
PRE	GEOM063	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
LEU	NOCT046	0
LEU	NOCT046	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
DRA	GEOM067	0
LEU	NOCT046	0
PTE	NOCT017	0
PRE	URAN011	0
PRE	CRAM023	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PRE	CRAM023	0
GNE	TORT122	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN009	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	GEOM063	0
PRE	CHOR005	0
PRE	CHOR005	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PTE	TORT066	0
PRE	URAN009	0
PRE	URAN011	0
PTE	TORT066	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	CHOR005	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN011	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
PTE	XXXX090	0
PTE	XXXX095	0
DRA	TORT040	0
PTE	TORT086	0
EUP	XXXX090	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
PTE	GEOM023	0
PTE	TORT044	0
PTE	TORT044	0
PTE	TORT022	0
PTE	TORT022	0
EUP	XXXX090	0
PTE	TORT120	0
PTE	TORT131	0
PRE	PTER002	0
PTE	TORT044	0
PTE	TORT066	0
PTE	TORT022	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	GEOM083	0
PTE	NYMP009	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	PSYC018	0
PTE	GEOM084	0
EUP	THYR009	0
DRA	PSYC016	0
DRA	TORT040	0
PRE	CRAM010	0
CAS	PSYC006	0
DRA	PSYC016	0
PRE	CHOR005	0
MYL	GEOM104	0
MYL	GEOM022	0
MYL	TORT146	0
MYL	LYMA001	0
MYL	LYMA001	0
MYL	LYMA036	0
MYL	LYMA001	0
MYL	GEOM021	0
MYL	LYMA001	0
MYL	XXXX092	0
MYL	LYMA051	0
MYL	TORT044	0
MYL	TORT086	0
MYL	GEOM113	0
MYL	GEOM104	0
MYL	GEOM104	0
MYL	GEOM021	0
MYL	TORT147	0
MYL	TORT147	0
MYL	TORT147	0
MYL	LYMA003	0
MYL	XXXX092	0
MYL	LYMA003	0
MYL	LYMA001	0
MYL	GEOM021	0
MYL	GEOM115	0
MYL	XXXX092	0
MYL	GEOM021	0
MYL	TORT149	0
PAD	TORT044	0
PAD	TORT131	0
PAD	TORT044	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	TORT152	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	TORT147	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	TORT022	0
PAD	TORT066	0
MYL	PYRA010	0
MYL	GEOM023	0
PAD	TORT040	0
PAD	TORT066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	TORT040	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	TORT147	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	TORT044	0
PAD	TORT037	0
PAD	TORT037	0
PAD	TORT008	0
PAD	TORT008	0
PAD	TORT066	0
PAD	TORT008	0
PAD	TORT034	0
PAD	TORT022	0
PAD	TORT066	0
PAD	TORT066	0
PAD	TORT022	0
PAD	TORT008	0
PAD	TORT044	0
PAD	TORT067	0
PAD	TORT008	0
PAD	TORT008	0
PAD	TORT022	0
PAD	TORT008	0
PAD	CRAM066	0
PAD	TORT066	0
PAD	CRAM066	0
PAD	TORT022	0
PAD	TORT008	0
PAD	TORT022	0
PAD	TORT022	0
PAD	TORT044	0
MYL	TORT044	0
PAD	TORT008	0
PAD	TORT044	0
PAD	TORT022	0
PAD	TORT008	0
PAD	TORT044	0
PAD	TORT008	0
PAD	TORT034	0
PAD	TORT022	0
PAD	TORT008	0
PAD	TORT066	0
PAD	TORT066	0
PAD	TORT131	0
PAD	TORT044	0
PAD	TORT022	0
PAD	TORT044	0
PAD	TORT037	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	XXXX092	0
MYL	TORT022	0
MYL	PYRA010	0
PAD	CRAM066	0
PAD	TORT066	0
PAD	TORT044	0
PAD	TORT008	0
PAD	TORT022	0
PAD	CRAM066	0
MYL	GEOM016	0
PAD	GEOM082	0
PAD	TORT008	0
PAD	TORT086	0
MYL	TORT044	0
PAD	TORT008	0
PAD	TORT066	0
PAD	TORT040	0
PAD	TORT066	0
PAD	TORT034	0
PAD	TORT044	0
PAD	CRAM066	0
PAD	TORT086	0
PAD	TORT022	0
PAD	CRAM066	0
MYL	TORT044	0
PAD	TORT044	0
PAD	TORT008	0
PAD	CRAM066	0
MYL	TORT146	0
MYL	XXXX092	0
PAD	NOCT069	0
MYL	LYMA001	0
PAD	TORT040	0
PAD	TORT040	0
PAD	TORT040	0
PAD	TORT066	0
MYL	TORT008	0
MYL	TORT044	0
MYL	TORT147	0
MYL	TORT044	0
PAD	TORT040	0
MYL	GEOM053	0
MYL	GEOM104	0
MYL	TORT152	0
MYL	TORT152	0
MYL	TORT152	0
MYL	GEOM021	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	TORT044	0
MYL	TORT037	0
MYL	TORT034	0
MYL	TORT152	0
MYL	TORT022	0
MYL	TORT066	0
MYL	TORT022	0
MYL	TORT044	0
MYL	TORT034	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	GEOM012	0
PAD	CRAM066	0
MYL	TORT149	0
MYL	GEOM029	0
MYL	TORT044	0
MYL	TORT066	0
PAD	NOCT069	0
MYL	GEOM009	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT066	0
PAD	TORT044	0
PAD	TORT131	0
MYL	GEOM053	0
MYL	GEOM053	0
PAD	TORT131	0
PAD	TORT022	0
PAD	TORT066	0
PAD	TORT044	0
PAD	TORT066	0
PAD	TORT044	0
PAD	TORT022	0
PAD	TORT008	0
MYL	TORT152	0
MYL	GEOM021	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT022	0
PAD	TORT034	0
PAD	CRAM066	0
PAD	TORT040	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT067	0
PAD	TORT044	0
PAD	TORT044	0
PAD	CRAM066	0
PAD	TORT044	0
PAD	TORT008	0
PAD	TORT008	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT022	0
PAD	TORT044	0
PAD	TORT040	0
PAD	TORT022	0
PAD	TORT022	0
PAD	TORT040	0
PAD	TORT022	0
PAD	TORT022	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	GEOM104	0
PAD	TORT040	0
PAD	TORT040	0
PAD	CRAM066	0
MYL	GEOM053	0
MYL	GEOM053	0
PAD	TORT066	0
PAD	TORT044	0
PAD	TORT131	0
PAD	TORT044	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	TORT022	0
PAD	TORT022	0
PAD	TORT022	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT040	0
PAD	CRAM066	0
PAD	CRAM066	0
PAD	TORT044	0
PAD	TORT044	0
PAD	TORT142	0
PAD	CRAM066	0
MYL	TORT086	0
MYL	GEOM104	0
PAD	CRAM066	0
PAD	CRAM066	0
MYL	XXXX092	0
PAD	TORT022	0
PAD	TORT022	0
PAD	TORT022	0
PAD	CRAM066	0
PAD	TORT066	0
PAD	TORT066	0
MYL	TORT034	0
MYL	TORT147	0
PAD	TORT066	0
PAD	TORT037	0
PAD	TORT066	0
PAD	TORT066	0
PAD	TORT022	0
MYL	GEOM024	0
MYL	TORT034	0
MYL	TORT055	0
PAD	TORT040	0
PAD	TORT061	0
MYL	TORT152	0
MYL	LYMA001	0
MYL	TORT055	0
MYL	TORT055	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	NOCT113	0
SPA	GEOM015	0
SPA	CRAM090	0
SPA	TORT040	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	XXXX090	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	TORT131	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI005	0
SPA	GEOM051	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	TORT131	0
SPA	TORT044	0
SPA	NOCT049	0
SPA	DREP006	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	XXXX090	0
SPA	TORT044	0
SPA	HYBL002	0
SPA	TORT040	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	SPHI019	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI005	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	SPHI019	0
SPA	GEOM051	0
SPA	TORT022	0
SPA	TORT131	0
SPA	TORT044	0
SPA	TORT022	0
SPA	TORT131	0
SPA	TORT067	0
SPA	TORT067	0
SPA	TORT034	0
SPA	TORT040	0
SPA	TORT022	0
SPA	TORT131	0
SPA	TORT131	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	XXXX090	0
SPA	TORT071	0
SPA	NOCT067	0
SPA	NOCT067	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	HYBL002	0
SPA	GEOM015	0
SPA	PYRA029	0
SPA	GEOM016	0
SPA	TORT022	0
SPA	TORT098	0
SPA	TORT044	0
SPA	TORT131	0
SPA	TORT022	0
SPA	HYBL002	0
SPA	GEOM051	0
SPA	GEOM051	0
SPA	GEOM051	0
SPA	GEOM051	0
